platform_id,video_id,watch_count,total_time_watched,price_per_watch
161,746,1501,45030,0.26
159,443,1510,72480,0.32
12,539,11519,357089,0.3
72,1146,291790,7586540,0.4
30,160,282469,7061725,0.16
143,1714,230843,6925290,0.47
50,504,67471,3508492,0.46
161,1429,1500,70500,0.22
131,1021,204907,2458884,0.13
160,1930,1996,117764,0.21
158,1349,1500,37500,0.4
43,422,603580,4225060,0.45
162,954,1505,36120,0.34
26,1948,940106,40424558,0.35
75,1804,261997,15195826,0.49
160,428,2003,56084,0.22
159,1617,1508,70876,0.19
48,474,215203,1076015,0.41
53,174,683635,19141780,0.16
112,434,249152,2491520,0.11
161,1288,1504,72192,0.17
160,874,1994,49850,0.19
160,770,2006,70210,0.17
112,747,769546,35399116,0.47
96,440,409575,18840450,0.29
37,737,484383,2906298,0.32
160,309,1997,115826,0.15
10,1478,369781,11093430,0.19
57,1607,675290,11479930,0.31
16,434,254704,2547040,0.44
78,445,4010,20050,0.18
142,1532,395613,8307873,0.32
162,1087,1502,85614,0.25
29,782,360668,20918744,0.43
57,788,838617,24319893,0.41
35,997,142710,8562600,0.36
5,23,566223,23781366,0.37
119,1134,654722,24224714,0.46
40,1822,369793,11463583,0.45
115,1800,177327,6738426,0.31
158,1546,1498,32956,0.42
153,1770,599661,9594576,0.42
160,589,1999,101949,0.17
90,1700,452862,11774412,0.34
84,716,872036,6976288,0.23
158,1195,1496,14960,0.33
160,1913,2006,12036,0.12
161,1178,1501,42028,0.34
72,761,135861,8151660,0.47
158,1991,1492,58188,0.22
144,1171,734404,4406424,0.43
90,1483,619055,20428815,0.23
160,1795,1999,37981,0.34
40,1121,383635,3836350,0.24
161,1103,1503,27054,0.31
141,3,892754,33031898,0.27
138,335,699103,26565914,0.42
135,58,416135,5409755,0.42
115,646,948201,7585608,0.17
66,1548,685165,17814290,0.4
158,247,1505,31605,0.33
11,1817,183373,9535396,0.29
160,220,2001,50025,0.2
64,1185,521249,5212490,0.4
110,1818,885814,38090002,0.3
103,414,40370,605550,0.26
33,920,248319,11919312,0.36
90,1470,125207,4006624,0.11
34,1873,183303,2016333,0.38
21,751,944337,27385773,0.43
162,830,1498,76398,0.16
148,393,300006,11700234,0.25
160,287,1997,25961,0.22
26,336,656480,12473120,0.12
24,493,824169,24725070,0.14
160,49,2000,104000,0.31
69,785,671104,22817536,0.2
144,1255,711345,27742455,0.42
12,1208,647026,9705390,0.23
73,1721,301506,7537650,0.15
74,1620,378819,6061104,0.45
161,914,1505,39130,0.12
159,186,1508,81432,0.11
159,1882,1513,10591,0.24
161,1059,1498,73402,0.41
93,890,786356,7077204,0.41
74,151,620616,27307104,0.48
72,1368,703323,11253168,0.38
161,1373,1504,33088,0.19
158,765,1500,85500,0.39
51,366,246399,14291142,0.21
26,253,930947,4654735,0.48
141,98,825553,47056521,0.34
138,1355,841145,10934885,0.28
158,664,1497,43413,0.28
159,480,1509,55833,0.42
38,1998,812601,9751212,0.2
117,11,205734,6994956,0.36
86,887,668661,11367237,0.5
84,880,259265,4148240,0.42
69,976,630664,32163864,0.34
23,370,421639,19395394,0.3
162,197,1504,18048,0.2
131,1895,48384,2709504,0.44
103,1289,846283,30466188,0.14
104,1632,754327,29418753,0.45
116,1480,612618,16540686,0.44
118,402,924452,23111300,0.37
158,596,1501,42028,0.48
95,1951,848654,4243270,0.26
4,901,556744,3340464,0.29
3,486,255135,5868105,0.48
78,566,832304,20807600,0.1
161,1539,1498,26964,0.23
114,1448,664906,13298120,0.38
4,1581,37790,1322650,0.42
76,724,899738,6298166,0.38
7,677,853072,15355296,0.22
18,954,842325,20215800,0.44
161,1944,1500,21000,0.42
108,1898,261979,7335412,0.31
160,1592,2004,50100,0.12
141,855,561962,31469872,0.2
159,1561,1510,48320,0.1
43,532,789697,44223032,0.41
159,660,1507,45210,0.41
116,867,502688,25637088,0.5
159,1972,1505,69230,0.23
162,29,1501,39026,0.3
161,772,1497,8982,0.21
162,1531,1504,22560,0.43
160,1771,1999,99950,0.44
162,102,1499,23984,0.36
91,721,890850,20489550,0.31
9,1851,179289,3406491,0.43
133,1089,339811,17670172,0.17
161,659,1501,78052,0.11
158,218,1501,16511,0.46
58,1195,649544,6495440,0.29
122,1850,683226,21863232,0.25
22,1401,345952,2767616,0.34
159,1021,1510,18120,0.11
80,1044,100846,4235532,0.28
161,1713,1499,40473,0.47
11,638,382297,9557425,0.46
2,150,396098,3168784,0.33
8,780,396866,11509114,0.29
140,1499,304972,10978992,0.34
98,316,811911,39783639,0.21
162,1240,1502,49566,0.48
153,1605,803321,16869741,0.25
89,1295,447244,7603148,0.36
161,184,1503,13527,0.22
56,81,200841,3815979,0.49
86,388,989266,12860458,0.42
92,1033,203466,7121310,0.46
109,267,770821,23895451,0.42
160,3,2004,74148,0.38
159,1891,1504,72192,0.5
96,946,150882,4526460,0.12
155,664,80558,2336182,0.21
162,1932,1501,51034,0.23
160,1073,1997,39940,0.44
158,249,1501,7505,0.22
158,1398,1498,16478,0.42
31,159,692595,27011205,0.45
162,1740,1496,31416,0.12
132,1387,983247,58011573,0.44
133,1159,108974,871792,0.27
76,1153,388385,22914715,0.47
4,1556,886331,40771226,0.47
69,91,336866,9432248,0.26
38,174,132013,3696364,0.47
80,1072,65709,2431233,0.47
159,1259,1505,12040,0.28
111,839,95439,4676511,0.44
82,110,819233,16384660,0.42
6,557,198686,8146126,0.33
52,598,42817,1412961,0.29
139,1276,817374,32694960,0.46
28,199,471432,18385848,0.39
20,1737,655445,28839580,0.12
81,1079,667733,18696524,0.46
160,819,1996,117764,0.49
159,1312,1505,19565,0.16
28,699,761927,35810569,0.37
116,1914,476839,27179823,0.42
161,1100,1502,64586,0.34
44,111,70372,3377856,0.21
159,1868,1510,54360,0.35
160,1695,2002,92092,0.37
160,424,2001,100050,0.13
159,944,1506,46686,0.37
158,1245,1503,15030,0.11
158,532,1499,83944,0.25
121,799,621065,16768755,0.4
64,310,142856,4571392,0.44
160,595,2002,16016,0.35
124,308,873106,15715908,0.41
117,751,665204,19290916,0.33
27,1802,665257,38584906,0.18
118,399,105552,5172048,0.22
160,1237,1997,21967,0.31
143,943,354265,9565155,0.29
161,123,1498,23968,0.35
142,569,272578,13628900,0.13
162,1236,1506,43674,0.21
67,212,923503,36016617,0.23
75,1238,807974,46862492,0.19
53,1340,858134,19737082,0.18
159,365,1507,28633,0.38
125,18,943772,17931668,0.48
62,31,286903,14918956,0.38
159,282,1513,78676,0.48
158,825,1497,44910,0.47
85,167,550324,21462636,0.15
81,982,137735,7713160,0.23
159,267,1506,46686,0.48
87,1647,206739,1447173,0.45
151,319,860466,22372116,0.31
109,107,65383,980745,0.12
1,584,36484,2152556,0.48
92,1442,523734,27757902,0.2
8,1051,666435,17993745,0.31
58,543,166560,3497760,0.19
128,1809,728270,19663290,0.15
144,313,937297,51551335,0.11
160,1936,2002,54054,0.45
162,1478,1505,45150,0.3
112,917,163900,5244800,0.19
100,1208,345873,5188095,0.47
160,1283,2004,10020,0.44
18,1778,58961,1297142,0.25
159,1486,1505,28595,0.38
9,521,425132,3401056,0.24
20,664,971184,28164336,0.15
34,3,902018,33374666,0.37
159,1780,1513,42364,0.4
162,131,1503,22545,0.24
162,426,1506,9036,0.31
44,1420,828973,47251461,0.4
3,1294,59326,415282,0.39
45,305,739961,10359454,0.42
22,1483,612847,20223951,0.48
162,1466,1500,84000,0.49
141,846,612847,13482634,0.13
18,489,858989,6012923,0.48
136,1921,213723,6625413,0.21
101,1476,682953,12976107,0.28
162,486,1497,34431,0.29
158,1396,1504,81216,0.26
105,1037,369609,6652962,0.39
74,1189,835196,7516764,0.46
160,1971,2003,36054,0.26
162,1811,1499,53964,0.41
153,1512,658851,19765530,0.33
160,1802,2000,116000,0.19
23,832,661057,7271627,0.1
98,867,995046,50747346,0.29
103,1037,32033,576594,0.49
129,1571,285473,9135136,0.46
107,1508,496597,15891104,0.28
45,1404,988645,28670705,0.18
52,1648,548144,17540608,0.49
12,1453,846525,24549225,0.41
146,1009,185129,4813354,0.37
74,1176,14942,418376,0.32
162,1514,1506,24096,0.37
99,983,135546,3388650,0.28
153,808,214656,4937088,0.39
158,1953,1500,78000,0.33
12,367,705109,20448161,0.29
158,1154,1497,38922,0.11
159,1788,1509,24144,0.49
158,651,1500,69000,0.4
160,888,1998,107892,0.11
160,698,2001,10005,0.41
46,1639,992932,58582988,0.48
158,1975,1502,43558,0.44
161,179,1501,28519,0.44
161,1390,1499,64457,0.28
118,1336,776801,45054458,0.18
148,1785,619329,3096645,0.19
162,84,1500,10500,0.24
52,1143,329112,9544248,0.38
158,410,1498,13482,0.36
124,459,49705,1441445,0.33
68,1005,299060,8971800,0.37
21,1223,666265,19987950,0.47
56,1369,915996,46715796,0.13
10,494,646348,18744092,0.38
149,1222,708483,40383531,0.23
82,613,845166,49019628,0.12
138,971,548704,14815008,0.48
115,769,216975,10631775,0.33
161,1655,1501,61541,0.48
142,1868,688174,24774264,0.48
109,1952,693636,35375436,0.45
62,1993,489933,8328861,0.48
147,1706,874156,28847148,0.36
53,1112,603179,3015895,0.35
159,1486,1507,28633,0.48
128,555,678020,20340600,0.11
162,431,1499,10493,0.28
24,1505,739546,8874552,0.48
158,18,1505,28595,0.31
36,1354,940862,42338790,0.26
160,1570,1997,73889,0.45
159,488,1505,28595,0.43
87,1751,297670,8930100,0.18
104,440,519573,23900358,0.42
150,1291,96409,2217407,0.21
158,795,1497,40419,0.48
1,744,473477,12310402,0.45
161,1722,1501,90060,0.28
161,1854,1501,79553,0.45
161,340,1500,37500,0.15
15,1525,289500,14764500,0.28
133,1824,339763,5775971,0.45
121,1457,792498,23774940,0.44
44,1632,654156,25512084,0.29
162,582,1502,34546,0.26
44,1387,5694,335946,0.19
84,1347,277276,1386380,0.21
147,491,641109,5769981,0.47
63,1233,124982,749892,0.31
132,1363,871363,47924965,0.32
10,1127,912230,25542440,0.12
157,245,640366,19210980,0.27
16,984,847558,50005922,0.47
162,1956,1506,22590,0.36
86,157,985914,26619678,0.42
83,1527,199913,5197738,0.16
84,1913,461075,2766450,0.44
101,418,61314,735768,0.3
160,278,2002,18018,0.27
161,107,1500,22500,0.26
50,228,163118,9460844,0.4
161,898,1501,7505,0.47
129,1950,492652,22661992,0.18
66,1255,302218,11786502,0.21
4,864,49840,2442160,0.45
83,455,297612,8035524,0.41
121,136,72163,938119,0.12
98,1175,305952,10096416,0.44
46,655,45086,1668182,0.31
33,814,142961,6290284,0.41
74,343,760654,22058966,0.43
14,740,133872,3346800,0.31
24,1012,414817,14518595,0.34
161,1287,1502,54072,0.36
159,231,1512,10584,0.39
159,22,1510,36240,0.47
159,139,1510,60400,0.46
18,1226,699197,13284743,0.29
57,1905,945616,26477248,0.13
53,368,133617,4008510,0.24
24,1531,162865,2442975,0.36
27,1502,368715,11061450,0.49
85,1562,843119,40469712,0.12
112,1018,695559,16693416,0.43
157,1024,208104,5410704,0.27
159,143,1514,28766,0.41
160,1916,2002,12012,0.15
143,992,681168,14304528,0.31
162,432,1500,13500,0.17
56,1686,907865,4539325,0.34
160,1126,2006,22066,0.13
161,1974,1502,75100,0.18
158,362,1500,33000,0.46
68,79,613612,3068060,0.11
161,1126,1502,16522,0.46
158,1917,1499,59960,0.2
161,514,1505,40635,0.13
5,353,757592,6818328,0.14
162,1631,1499,56962,0.22
129,1469,795079,7950790,0.23
149,1859,32704,425152,0.16
72,951,778489,41259917,0.3
159,1617,1506,70782,0.17
161,1555,1497,80838,0.5
87,384,846322,15233796,0.5
91,653,261779,14659624,0.25
73,760,367758,10297224,0.17
81,1035,963891,15422256,0.2
118,1733,371047,15955021,0.48
23,1378,111595,6360915,0.12
153,1075,53452,2993312,0.14
158,1998,1498,17976,0.18
46,8,536183,7506562,0.12
162,819,1500,88500,0.29
113,259,500691,15020730,0.3
117,1767,470874,10359228,0.46
115,588,959089,31649937,0.35
158,14,1495,61295,0.25
159,173,1511,16621,0.21
25,889,918807,46859157,0.38
8,1330,548899,31287243,0.1
71,1682,388962,22170834,0.27
41,1976,563596,12962708,0.13
158,1044,1496,62832,0.41
80,585,552903,29856762,0.29
160,1004,2005,118295,0.23
53,721,989612,22761076,0.12
158,586,1504,16544,0.41
162,903,1499,85443,0.13
115,758,620379,5583411,0.29
92,1965,471104,10835392,0.41
110,1424,690464,10356960,0.21
0,1572,240827,11318869,0.4
52,1296,776638,21745864,0.24
160,1264,1998,15984,0.31
28,1008,216928,10629472,0.35
54,1665,297727,14588623,0.23
162,780,1504,43616,0.29
89,753,584707,33328299,0.16
158,895,1501,39026,0.2
162,167,1496,58344,0.44
162,320,1498,65912,0.12
159,170,1509,21126,0.3
114,1558,118265,3311420,0.11
57,1259,670120,5360960,0.22
128,1868,685898,24692328,0.29
160,1564,2001,92046,0.41
79,1996,815085,43199505,0.14
120,466,739743,28110234,0.32
27,947,125186,2128162,0.41
162,380,1497,74850,0.42
85,781,85254,3495414,0.39
132,1395,989057,31649824,0.35
160,1057,1997,39940,0.45
158,1971,1500,27000,0.2
158,1987,1507,10549,0.4
49,1473,105063,2206323,0.15
161,1738,1501,28519,0.24
142,646,94252,754016,0.2
159,775,1509,28671,0.46
109,1454,107098,1392274,0.47
113,1383,479998,13919942,0.24
159,1557,1509,15090,0.39
129,116,505859,17705065,0.16
135,1707,979146,28395234,0.16
158,650,1497,32934,0.22
8,516,316638,6016122,0.21
158,1014,1498,22470,0.39
150,1974,240746,12037300,0.33
152,36,395368,9488832,0.27
27,536,429587,8162153,0.27
41,317,103290,1136190,0.17
159,42,1514,52990,0.38
68,584,312687,18448533,0.17
66,1749,32327,1293080,0.34
95,896,601372,17439788,0.23
159,769,1505,73745,0.25
159,156,1509,57342,0.44
101,1068,409403,12282090,0.19
134,862,695273,17381825,0.4
159,1657,1511,45330,0.16
78,341,470214,28212840,0.13
136,34,960827,16334059,0.27
45,229,821747,14791446,0.26
160,348,2002,90090,0.3
56,106,589140,30635280,0.33
51,1128,124672,3989504,0.42
117,1643,305661,4279254,0.28
67,463,743836,7438360,0.44
159,1664,1507,39182,0.46
161,1330,1498,85386,0.28
94,144,809445,18617235,0.17
159,1279,1512,27216,0.31
159,628,1510,10570,0.1
162,532,1500,84000,0.15
162,208,1497,76347,0.39
162,341,1502,90120,0.28
125,1299,537757,26887850,0.41
162,606,1500,37500,0.27
158,1676,1500,15000,0.42
36,390,45466,591058,0.24
31,1,290090,4351350,0.3
86,149,122938,4917520,0.31
153,1218,457053,4113477,0.4
17,1875,178430,1784300,0.18
65,1481,864296,12964440,0.46
162,995,1507,36168,0.41
62,1537,551725,4965525,0.28
39,943,635307,17153289,0.16
141,304,31543,441602,0.11
55,353,921031,8289279,0.12
153,236,231491,4629820,0.43
68,437,144305,4762065,0.45
95,892,765999,22213971,0.47
145,2,901154,51365778,0.27
159,1455,1509,90540,0.48
28,53,858262,24031336,0.25
122,1135,391624,21930944,0.24
133,166,524240,3145440,0.13
6,1326,100957,3634452,0.3
162,1487,1500,57000,0.26
85,1894,783462,35255790,0.19
54,99,661745,23161075,0.17
5,1069,35398,1203532,0.43
159,398,1506,58734,0.42
139,1797,763136,15262720,0.38
44,1839,319122,17551710,0.46
31,1995,528641,24317486,0.14
49,888,238110,12857940,0.31
25,1773,285282,14834664,0.41
158,950,1501,39026,0.17
4,972,379564,5313896,0.19
26,729,297023,4455345,0.24
69,1363,161982,8909010,0.28
131,57,892554,39272376,0.43
62,1185,70689,706890,0.3
137,1855,773078,20873106,0.47
64,976,834131,42540681,0.4
160,1028,2006,92276,0.47
54,663,726896,42159968,0.1
50,1557,497073,4970730,0.24
69,1392,935943,15911031,0.29
92,707,802333,37709651,0.27
130,1079,81824,2291072,0.26
160,1248,2001,34017,0.47
114,1456,247803,1734621,0.47
159,920,1507,72336,0.15
160,1917,1999,79960,0.36
162,389,1501,87058,0.18
62,196,640005,12160095,0.14
89,1117,260916,12263052,0.12
63,1461,562470,14624220,0.31
161,1280,1502,69092,0.21
156,1152,359147,12929292,0.28
14,1495,513196,12316704,0.18
90,1505,131827,1581924,0.12
161,1631,1506,57228,0.35
120,536,622762,11832478,0.25
79,1524,237362,3797792,0.39
159,776,1511,61951,0.13
34,681,581122,13946928,0.1
162,1548,1503,39078,0.2
65,1828,695763,26438994,0.38
140,428,435067,12181876,0.2
89,651,387740,17836040,0.48
52,851,631821,18322809,0.46
68,43,990346,50507646,0.15
71,1493,812220,12995520,0.34
161,1142,1502,61582,0.4
159,1577,1511,52885,0.11
147,1199,905190,8146710,0.27
158,994,1498,44940,0.24
33,1465,215342,4522182,0.26
70,1626,164768,9721312,0.21
162,1148,1503,15030,0.5
127,825,993176,29795280,0.28
114,927,705692,14113840,0.42
160,627,1997,99850,0.25
135,81,7877,149663,0.45
25,1494,573083,29800316,0.27
160,1807,1997,51922,0.13
158,1169,1500,22500,0.29
109,1682,96030,5473710,0.12
158,6,1504,24064,0.18
104,944,893751,27706281,0.35
113,148,118602,5218488,0.33
3,1813,567545,5675450,0.13
107,1126,104946,1154406,0.45
73,1315,551284,30871904,0.47
158,28,1498,16478,0.15
161,1020,1503,81162,0.35
43,216,859700,38686500,0.36
90,1239,541566,27078300,0.47
32,1219,390572,13279448,0.35
110,1980,92659,1760521,0.49
80,1608,602821,35566439,0.42
46,843,867392,23419584,0.26
162,1723,1502,46562,0.11
160,525,1997,53919,0.47
35,1662,645868,9042152,0.11
33,583,273047,7099222,0.45
160,636,2000,42000,0.41
161,1048,1495,14950,0.42
72,924,588218,5293962,0.15
97,1793,472376,13226528,0.42
140,1274,349616,19228880,0.49
158,53,1498,41944,0.33
105,1180,505043,22726935,0.31
67,685,854595,24783255,0.28
33,748,684186,31472556,0.22
81,1322,563733,29877849,0.39
8,494,810832,23514128,0.38
61,1628,151094,1510940,0.24
160,1014,1996,29940,0.42
92,608,298999,5082983,0.26
109,1838,476979,5723748,0.17
162,315,1499,8994,0.41
20,1921,832346,25802726,0.18
48,714,968246,54221776,0.47
25,1257,923987,16631766,0.17
159,554,1510,90600,0.18
162,1329,1498,7490,0.19
82,1775,112264,6062256,0.26
15,1502,687259,20617770,0.33
158,1489,1507,19591,0.49
101,521,394754,3158032,0.33
158,474,1496,7480,0.15
160,552,1999,83958,0.34
61,1987,52720,369040,0.46
9,1621,298259,6263439,0.28
161,160,1501,37525,0.28
14,1897,838998,24330942,0.15
160,768,1999,19990,0.45
99,612,324746,12665094,0.12
78,1655,298236,12227676,0.24
160,706,2002,36036,0.38
162,58,1496,19448,0.3
69,4,965923,48296150,0.42
159,534,1515,48480,0.17
162,125,1499,37475,0.15
75,1311,951381,26638668,0.18
158,79,1497,7485,0.45
61,1609,447638,6266932,0.13
83,457,496645,19865800,0.38
145,900,30772,553896,0.48
52,339,117544,1998248,0.33
148,187,516014,4128112,0.35
28,1395,435084,13922688,0.28
161,621,1505,33110,0.36
131,1431,169012,3380240,0.45
13,68,767914,43771098,0.17
102,985,589136,17674080,0.28
14,442,942090,16957620,0.15
128,1641,496029,18849102,0.41
44,1406,254986,5864678,0.32
131,1014,572507,8587605,0.26
161,781,1497,61377,0.47
149,983,209422,5235550,0.14
161,35,1495,61295,0.26
162,1360,1496,64328,0.11
125,1790,523619,13614094,0.48
155,1106,444033,16873254,0.15
8,1107,777370,4664220,0.46
91,1915,530892,21235680,0.47
162,900,1501,27018,0.32
161,1034,1503,43587,0.18
40,3,202603,7496311,0.27
123,551,514713,11838399,0.49
116,841,680687,16336488,0.38
162,702,1502,34546,0.25
161,1489,1502,19526,0.18
161,1467,1501,37525,0.34
96,1799,230904,5079888,0.35
121,374,258653,7500937,0.27
78,244,589352,21216672,0.38
162,1565,1496,34408,0.21
162,475,1501,27018,0.16
51,572,230086,11734386,0.21
160,1143,2000,58000,0.11
160,1487,2001,76038,0.47
14,192,145158,4499898,0.27
7,171,137538,5776596,0.27
10,1609,501580,7022120,0.22
122,1300,308779,9263370,0.27
52,1756,511765,26611780,0.31
123,1101,530234,30223338,0.12
160,1103,1997,35946,0.35
7,518,54541,1963476,0.39
72,817,95751,957510,0.17
159,1935,1511,43819,0.34
25,1072,147173,5445401,0.3
102,488,440159,8363021,0.11
147,1572,345562,16241414,0.41
159,103,1504,85728,0.33
58,358,220752,11699856,0.4
158,1499,1498,53928,0.3
119,495,211869,5720463,0.33
160,1241,2000,50000,0.26
14,272,546928,26799472,0.39
158,1609,1504,21056,0.1
161,1404,1502,43558,0.38
53,919,105759,634554,0.16
162,1498,1501,75050,0.12
158,998,1500,54000,0.31
158,521,1502,12016,0.35
96,1299,349279,17463950,0.36
51,883,839130,41117370,0.43
28,1666,90271,2437317,0.28
162,1499,1503,54108,0.43
160,1695,2002,92092,0.23
159,841,1510,36240,0.24
135,1482,917030,7336240,0.36
110,299,72759,3492432,0.41
132,253,728390,3641950,0.17
161,1966,1507,40689,0.39
160,646,1997,15976,0.12
22,1260,861509,11199617,0.35
114,1409,257372,2831092,0.11
36,1095,578211,15033486,0.2
77,1806,938156,15010496,0.24
99,1608,228934,13507106,0.14
81,1370,117963,2949075,0.14
86,1638,454068,19524924,0.38
90,668,806652,26619516,0.17
34,834,35843,1075290,0.28
29,1845,683500,4784500,0.36
160,219,2004,66132,0.22
11,664,838915,24328535,0.47
158,1695,1501,69046,0.38
160,1938,2003,28042,0.17
107,1073,267840,5356800,0.18
158,308,1501,27018,0.38
80,1343,646743,27809949,0.34
161,1428,1500,25500,0.24
147,1836,562962,23081442,0.29
45,1046,966750,57038250,0.14
58,165,539332,22112612,0.34
32,1822,490299,15199269,0.13
101,212,735789,28695771,0.15
161,1793,1504,42112,0.13
162,1387,1498,88382,0.48
162,249,1497,7485,0.4
159,968,1507,75350,0.46
158,491,1505,13545,0.48
138,806,461477,4614770,0.27
144,1411,710131,13492489,0.14
113,435,695454,18777258,0.36
161,159,1504,58656,0.46
158,957,1495,65780,0.23
159,1418,1506,22590,0.31
105,13,503813,20152520,0.21
37,1311,863425,24175900,0.47
160,849,2002,10010,0.3
159,0,1512,71064,0.48
139,1245,794057,7940570,0.43
27,1766,371412,11142360,0.41
69,1150,839945,20158680,0.44
2,1694,851077,11915078,0.22
23,1023,502922,12573050,0.39
158,1743,1493,77636,0.11
123,1681,586815,6454965,0.34
159,1040,1508,73892,0.19
152,829,479109,5270199,0.19
145,456,448945,13019405,0.28
2,1914,725256,41339592,0.41
122,1460,584556,30396912,0.44
121,1705,165738,6960996,0.2
107,456,953303,27645787,0.36
49,1947,386391,20478723,0.13
160,237,2001,100050,0.45
162,374,1503,43587,0.14
123,682,80771,484626,0.42
161,1630,1503,33066,0.14
3,404,528170,14260590,0.15
40,100,158349,9184242,0.31
124,1179,792772,17440984,0.22
156,1955,616303,5546727,0.19
7,250,582787,4662296,0.33
108,242,545051,18531734,0.2
123,804,144144,7207200,0.2
160,382,2000,34000,0.34
