job_id	company_id	job_title_short	job_title	job_location	job_via	job_schedule_type	job_work_from_home	search_location	job_posted_date	job_no_degree_mention	job_health_insurance	job_country	salary_rate	salary_year_avg	salary_hour_avg
14927	336	Data Analyst	Data Analyst	"  Charlotte, NC   "	via LinkedIn	Contractor	0	Florida, United States	2023-04-29 00:00:00	0	0	United States	year	95000	
14928	9309	Data Analyst	Data Analyst (Subscriptions specialist) - Full-time / Part-time	" Anywhere "	via Snagajob	Full-time and Part-time	1	Florida, United States	2023-10-30 00:00:00	0	0	United States	hour		21.43000030517578
14929	13	Data Engineer	Data Engineer	"  Mountain View, CA   "	via LinkedIn	Contractor	0	Florida, United States	2023-10-13 00:00:00	0	0	United States	hour		95
14930	336	Data Engineer	Data Engineer	"  Reedsville, PA   "	via LinkedIn	Contractor	0	Florida, United States	2023-04-25 00:00:00	0	0	United States	hour		71.80000305175781
14931	9312	Data Engineer	Data Engineer	Greenwich, CT	via Dice	Full-time	0	Florida, United States	2023-02-24 00:00:00	0	0	United States	year	162500	
14935	20	Data Engineer	Data Engineer	Memphis, TN	via LinkedIn	Full-time	0	Florida, United States	2023-03-29 00:00:00	0	0	United States	year	125000	
14936	9314	Data Engineer	Data Engineer	Las Vegas, NV	via Dice	Contractor	0	Florida, United States	2023-04-07 00:00:00	1	0	United States	year	135000	
14943	7761	Data Engineer	Data Engineer(Cloud)	"  Naperville, IL   "	via Indeed	Full-time	0	Florida, United States	2023-12-01 00:00:00	0	1	United States	year	87310.0546875	
14946	20	Data Scientist	Data Modeler- Python & PHP	Orlando, FL	via ZipRecruiter		0	Florida, United States	2023-02-17 00:00:00	1	0	United States	hour		59.785003662109375
14951	20	Data Analyst	Database Analyst	St. Petersburg, FL	via Robert Half	Contractor	0	Florida, United States	2023-04-08 00:00:00	1	0	United States	year	65000	
14952	411	Data Engineer	Enterprise Data Engineer - Snowflake	"  Rockville, MD   "	via Ai-Jobs.net	Contractor	0	Florida, United States	2023-04-13 00:00:00	1	0	United States	year	97444	
14953	9319	Data Analyst	Financial Data Analyst	"  Miami, FL   "	via Adzuna	Full-time	0	Florida, United States	2023-06-14 00:00:00	1	0	United States	year	90000	
14954	9320	Data Engineer	IBM Streams Data Engineer #23-00073	" Anywhere "	via Indeed	Contractor	1	Florida, United States	2023-08-26 00:00:00	1	0	United States	hour		61
14956	155	Data Analyst	Lead Data Analyst - Now Hiring	"  Miami, FL   "	via Snagajob	Full-time	0	Florida, United States	2023-09-02 00:00:00	0	0	United States	hour		19.579999923706055
14960	479	Data Scientist	Lead Data Scientist	Charlotte, NC	via DirectlyApply	Full-time	0	Florida, United States	2023-02-17 00:00:00	0	1	United States	year	122500	
14961	9323	Senior Data Analyst	Manager Data Analytics & Financial Systems (Hybrid)	"  St. Petersburg, FL   "	via Ladders	Full-time	0	Florida, United States	2023-04-14 00:00:00	0	0	United States	year	125000	
14973	9324	Senior Data Engineer	Senior Data Engineer- Telecommute Opportunity (Greater NYC Area, NY)	New York, NY	via Built In NYC	Full-time	0	Florida, United States	2023-01-07 00:00:00	0	1	United States	year	181500	
14974	9325	Senior Data Analyst	Senior Data Science Analyst - Full-time / Part-time	"  Greensboro, NC   "	via Snagajob	Full-time and Part-time	0	Florida, United States	2023-10-30 00:00:00	0	0	United States	hour		41.665000915527344
14976	1167	Data Engineer	Sr. Data Engineer	Anywhere	via LinkedIn	Full-time	1	Florida, United States	2023-01-24 00:00:00	0	0	United States	hour		82.5
14977	6871	Data Engineer	Sr. Data Engineer	Anywhere	via LinkedIn	Full-time	1	Florida, United States	2023-04-01 00:00:00	1	0	United States	year	150000	
14982	9328	Data Analyst	Junior Data Analyst - Dailymotion Advertising (All Genders)	Paris, France	via Ai-Jobs.net	Full-time	0	France	2023-03-26 00:00:00	0	0	France	year	53014	
14987	166	Data Engineer	AWS Data Engineer	Anywhere	via LinkedIn	Contractor	1	Georgia	2023-02-09 00:00:00	0	0	United States	hour		62.5
14988	9330	Data Analyst	Associate/Mid Level/Senior Analytics Reporting Analyst	"  Atlanta, GA   "	via JobServe	Full-time	0	Georgia	2023-10-02 00:00:00	0	0	United States	year	88000	
14989	461	Machine Learning Engineer	Azure MLOps Engineer	"  Franklin Township, NJ   "	via Snagajob	Full-time	0	Georgia	2023-08-03 00:00:00	0	1	United States	hour		33.78499984741211
14995	2490	Data Analyst	Customer - Master Data Analyst	Duluth, GA	via ZipRecruiter	Full-time	0	Georgia	2023-02-28 00:00:00	1	0	United States	hour		20
14996	2164	Data Analyst	DATA ANALYST	"  Tallahassee, FL   "	via Indeed	Full-time	0	Georgia	2023-10-12 00:00:00	0	1	United States	year	66749.84375	
14998	364	Data Analyst	Data Analyst - Full-time / Part-time	" Anywhere "	via Snagajob	Full-time	1	Georgia	2023-08-10 00:00:00	0	1	United States	hour		22.69499969482422
15004	336	Data Engineer	Data Engineer	Lewisville, TX	via LinkedIn	Full-time	0	Georgia	2023-02-14 00:00:00	0	0	United States	year	105000	
15005	9336	Data Engineer	Data Engineer (5)	Bellevue, WA	via Dice	Contractor	0	Georgia	2023-02-21 00:00:00	0	0	United States	hour		80
15007	37	Data Engineer	Data Engineer Jobs	"  Arlington, TX   "	via Clearance Jobs	Full-time	0	Georgia	2023-09-30 00:00:00	1	0	United States	year	137500	
15008	5540	Data Engineer	Data Engineer Manager	"  Greenwood Village, CO   "	via Indeed	Full-time	0	Georgia	2023-09-21 00:00:00	0	1	United States	year	125000	
15015	9339	Data Scientist	Data Scientist (SQL/SAS/R/Python/Tableau)	Ohio	via LinkedIn	Contractor	0	Georgia	2023-03-10 00:00:00	0	0	United States	hour		44
15017	9340	Data Scientist	Data Scientist (Washington DC)	Washington, DC	via Built In	Full-time	0	Georgia	2023-01-28 00:00:00	0	1	United States	year	79000	
15019	200	Data Scientist	Data Scientist - Now Hiring	"  Bethesda, MD   "	via Snagajob	Full-time	0	Georgia	2023-11-04 00:00:00	0	0	United States	hour		47.62000274658203
15027	9342	Data Engineer	Internship - Data Engineer	Anywhere	via Indeed	Full-time	1	Georgia	2023-02-25 00:00:00	0	1	United States	hour		27.5
15028	2662	Data Analyst	Junior Data Analyst	Richland, SC	via Indeed	Full-time	0	Georgia	2023-03-24 00:00:00	0	1	United States	year	51586	
15037	9344	Data Analyst	Master Data Analyst	"  Atlanta, GA   "	via Snagajob	Full-time	0	Georgia	2023-08-26 00:00:00	0	1	United States	hour		22.69499969482422
15041	9345	Data Scientist	Principal Data Scientist	Nashville, TN	via Indeed	Full-time	0	Georgia	2023-02-20 00:00:00	0	0	United States	year	165000	
15044	634	Business Analyst	Senior Business Analyst, Data Mapping	"  Atlanta, GA   "	via LinkedIn	Contractor	0	Georgia	2023-11-28 00:00:00	0	1	United States	hour		50
15047	8239	Senior Data Engineer	Senior Data Engineer	"  New York, NY   "	via LinkedIn	Full-time	0	Georgia	2023-06-15 00:00:00	0	1	United States	year	99350	
15048	166	Senior Data Engineer	Senior Data Engineer	McLean, VA	via LinkedIn	Contractor	0	Georgia	2023-03-08 00:00:00	0	0	United States	year	162500	
15051	9349	Senior Data Engineer	Senior Data Engineer (Python, Spark AWS, Scala)	"  Milwaukee, WI   "	via Milwaukee, WI - Geebo	Full-time	0	Georgia	2023-07-31 00:00:00	0	1	United States	hour		24
15052	1050	Senior Data Engineer	Senior Data Engineer (San Francisco, CA)	"  San Francisco, CA   "	via Built In San Francisco	Full-time	0	Georgia	2023-11-30 00:00:00	1	1	United States	year	180000	
15057	917	Senior Data Scientist	Senior Data Scientist	"  Durham, NC   "	via LinkedIn	Contractor	0	Georgia	2023-09-28 00:00:00	0	1	United States	hour		83.5
15058	9352	Senior Data Scientist	Senior Data Scientist - Product Optimization	"  Toronto, OH   "	via Ladders	Full-time	0	Georgia	2023-07-05 00:00:00	0	1	United States	year	135000	
15059	707	Data Engineer	Senior ML / Data Engineer	Anywhere	via Dice	Contractor	1	Georgia	2023-01-10 00:00:00	0	0	United States	year	130000	
15061	9354	Data Analyst	Sr. Data Analyst, Finance & Accounting	"  Montgomery, AL   "	via IT JobServe	Full-time	0	Georgia	2023-06-04 00:00:00	0	1	United States	year	81641	
15066	9355	Data Analyst	eCommerce Digital Data Analyst	"  Atlanta, GA   "	via Atlanta, GA - Geebo	Full-time	0	Georgia	2023-06-30 00:00:00	0	0	United States	hour		24
15068	9356	Data Analyst	(37407) ISO Audits Fulfillment Process Data Analyst	"  Waterloo, IA   "	via Indeed	Contractor	0	Illinois, United States	2023-08-03 00:00:00	1	0	United States	hour		32
15070	746	Data Scientist	72359 - Data Scientist, Cloud Specialty	Anywhere	via LinkedIn	Full-time	1	Illinois, United States	2023-03-10 00:00:00	0	0	United States	year	155000	
15071	9	Data Engineer	AI Data Engineer job description	" Anywhere "	via Upwork	Contractor and Temp work	1	Illinois, United States	2023-09-13 00:00:00	0	0	United States	hour		10
15074	9359	Data Analyst	Associate Research/Data Analyst (Forms Coordinator) Central Office	"  Jefferson City, MO   "	via Indeed	Full-time	0	Illinois, United States	2023-04-29 00:00:00	1	1	United States	year	51082.80078125	
15075	9360	Data Engineer	Cerner Data Engineer	" Anywhere "	via LinkedIn	Contractor	1	Illinois, United States	2023-06-10 00:00:00	0	0	United States	hour		65
15076	117	Data Engineer	Cloud Data Engineer	"  Washington, DC   "	via Snagajob	Full-time and Part-time	0	Illinois, United States	2023-09-11 00:00:00	0	1	United States	hour		61.159996032714844
15077	9362	Data Analyst	Commercial Data Analyst Lead	Northbrook, IL	via Recruit.net	Full-time	0	Illinois, United States	2023-01-21 00:00:00	1	0	United States	year	82923	
15078	9363	Data Scientist	DATA SCIENTIST	"  Virginia   "	via Indeed	Full-time and Part-time	0	Illinois, United States	2023-12-13 00:00:00	0	1	United States	year	141951.5	
15079	2699	Data Analyst	Data Analyst / General Office	"  Aurora, IL   "	via Indeed	Full-time	0	Illinois, United States	2023-06-28 00:00:00	0	0	United States	hour		26.5
15080	9365	Data Analyst	Data Analyst Intern	Ames, IA	via ZipRecruiter	Full-time	0	Illinois, United States	2023-03-25 00:00:00	0	0	United States	hour		15.979999542236328
15081	9366	Data Engineer	Data Engineer	"  Seattle, WA   "	via Ladders	Full-time	0	Illinois, United States	2023-04-29 00:00:00	0	1	United States	year	150000	
15082	1518	Data Engineer	Data Engineer	United States	via LinkedIn	Full-time	0	Illinois, United States	2023-03-15 00:00:00	0	0	United States	hour		72.5
15083	33	Data Engineer	Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-08-09 00:00:00	1	0	United States	year	132500	
15084	9369	Data Engineer	Data Engineer	Clearwater, FL	via Indeed	Full-time	0	Illinois, United States	2023-03-24 00:00:00	0	1	United States	hour		45
15086	9370	Data Engineer	Data Engineer	"  Irving, TX   "	via Dice	Contractor	0	Illinois, United States	2023-06-21 00:00:00	1	0	United States	hour		62.5
15088	1039	Data Engineer	Data Engineer	"  Chicago, IL   "	via Dice	Contractor and Temp work	0	Illinois, United States	2023-10-21 00:00:00	1	1	United States	hour		65
15089	20	Data Engineer	Data Engineer (Python/SQL/ETL)	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-12-20 00:00:00	1	1	United States	year	90000	
15090	9373	Data Engineer	Data Engineer II	Ann Arbor, MI	via Ai-Jobs.net	Full-time	0	Illinois, United States	2023-03-30 00:00:00	0	0	United States	year	147500	
15091	8808	Data Engineer	Data Engineer II - Now Hiring	"  Cincinnati, OH   "	via Snagajob	Full-time and Part-time	0	Illinois, United States	2023-10-27 00:00:00	1	0	United States	hour		45.6349983215332
15094	336	Data Scientist	Data Engineer/Scientist	"  Alpharetta, GA   "	via Ladders	Full-time	0	Illinois, United States	2023-10-01 00:00:00	0	0	United States	year	108415.5	
15097	610	Data Engineer	Data Engineering Consultant (Hybrid) - Now Hiring	"  Prior Lake, MN   "	via Snagajob	Full-time	0	Illinois, United States	2023-09-18 00:00:00	0	1	United States	hour		50.96500015258789
15099	9	Data Scientist	Data Scientist	Anywhere	via Upwork	Contractor	1	Illinois, United States	2023-02-16 00:00:00	0	0	United States	hour		52.5
15100	711	Data Scientist	Data Scientist	Anywhere	via LinkedIn	Full-time	1	Illinois, United States	2023-01-21 00:00:00	0	0	United States	year	165000	
15101	9	Data Scientist	Data Scientist	" Anywhere "	via Upwork	Contractor	1	Illinois, United States	2023-06-07 00:00:00	0	0	United States	hour		70
15102	175	Data Scientist	Data Scientist	Dayton, OH	via LinkedIn	Full-time	0	Illinois, United States	2023-04-05 00:00:00	0	0	United States	year	102035.5	
15105	6278	Data Scientist	Data Scientist (HR)	" Anywhere "	via LinkedIn	Contractor	1	Illinois, United States	2023-07-25 00:00:00	0	0	United States	hour		45.5
15106	3122	Data Scientist	Data Scientist I - Now Hiring	"  Detroit, MI   "	via Snagajob	Full-time and Part-time	0	Illinois, United States	2023-12-29 00:00:00	0	1	United States	hour		36.775001525878906
15108	9383	Data Scientist	Director, Digital Data Science in Analytics & Insights - Direct...	"  Ann Arbor, MI   "	via Jobs	Full-time	0	Illinois, United States	2023-06-25 00:00:00	0	0	United States	year	180000	
15111	9	Data Engineer	Extract Data From Screenplays To Build Training Set - Contract to Hire	" Anywhere "	via Upwork	Contractor	1	Illinois, United States	2023-04-21 00:00:00	1	0	United States	hour		57.5
15116	596	Data Analyst	Marketing Data Analyst	" Anywhere "	via LinkedIn	Contractor	1	Illinois, United States	2023-07-01 00:00:00	1	0	United States	hour		61
15119	9386	Data Engineer	Principal Data Engineer	"  Beaverton, OR   "	via Ladders	Full-time	0	Illinois, United States	2023-12-25 00:00:00	0	0	United States	year	176775.5	
15132	9387	Senior Data Scientist	Senior Data Scientist	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-05-14 00:00:00	0	1	United States	year	180125	
15135	88	Senior Data Analyst	Senior-Data Analysis	Chicago, IL	via Ladders	Full-time	0	Illinois, United States	2023-04-07 00:00:00	0	1	United States	year	150000	
15140	950	Data Scientist	Staff Data Scientist- Fraud	"  Chicago, IL   "	via Ladders	Full-time	0	Illinois, United States	2023-07-12 00:00:00	0	0	United States	year	90000	
15141	9390	Data Analyst	Supply Chain Data Analyst	"  Hillside, IL   "	via Indeed	Full-time	0	Illinois, United States	2023-09-08 00:00:00	0	1	United States	year	65000	
15142	843	Data Analyst	Tax Data Analyst Program Coordinator	Indianapolis, IN	via Indianapolis IN Geebo.com Free Classifieds Ads - Geebo	Full-time	0	Illinois, United States	2023-01-04 00:00:00	0	1	United States	hour		24
15143	9392	Data Analyst	Technical Data Governance Analyst	"  Chicago, IL   "	via Racing Post Jobs	Full-time	0	Illinois, United States	2023-07-14 00:00:00	0	0	United States	year	132500	
15144	20	Data Analyst	Vendor Master Data Analyst - Full-time	"  Lake Bluff, IL   "	via Snagajob	Full-time	0	Illinois, United States	2023-07-28 00:00:00	1	0	United States	hour		34.76000213623047
15145	5134	Data Scientist	Big Data Solutions Data Science	Bengaluru, Karnataka, India	via Ai-Jobs.net	Full-time	0	India	2023-03-23 00:00:00	0	0	India	year	79200	
15147	258	Machine Learning Engineer	Engineer (Python Developer- Machine Learning)	"  Chennai, Tamil Nadu, India   "	via Ai-Jobs.net	Full-time	0	India	2023-05-10 00:00:00	0	0	India	year	79200	
15148	320	Senior Data Engineer	Senior Data Engineer – Data warehouse	Bengaluru, Karnataka, India	via Ai-Jobs.net	Full-time	0	India	2023-02-20 00:00:00	0	0	India	year	147500	
15149	6467	Senior Data Analyst	Senior Market Research Analyst	"  India   "	via Ai-Jobs.net	Full-time	0	India	2023-12-24 00:00:00	0	0	India	year	106983.5	
15150	9398	Software Engineer	Senior Software Engineer - ML Platform	Bengaluru, Karnataka, India	via Ai-Jobs.net	Full-time	0	India	2023-04-04 00:00:00	0	0	India	year	79200	
15151	9109	Data Analyst	Data Analyst	"  Tel Aviv-Yafo, Israel   "	via Ai-Jobs.net	Full-time	0	Israel	2023-06-06 00:00:00	0	0	Israel	year	111175	
15152	3581	Data Analyst	Data Product Manager	"  Tel Aviv-Yafo, Israel   "	via Ai-Jobs.net	Full-time	0	Israel	2023-06-17 00:00:00	1	0	Israel	year	72000	
15153	9401	Data Engineer	Principal Consultant - Data Engineering	"  Italy   "	via Ai-Jobs.net	Full-time	0	Italy	2023-12-24 00:00:00	0	0	Italy	year	154000	
15154	9402	Data Engineer	Data Engineer / Support Engineer	Japan	via Ai-Jobs.net	Full-time	0	Japan	2023-01-20 00:00:00	0	0	Japan	year	98283	
15156	864	Data Analyst	Jr Logistics Data Analyst Tableau (Evening Shift)	Monterrey, Nuevo Leon, Mexico	via Ai-Jobs.net	Full-time	0	Mexico	2023-01-05 00:00:00	0	0	Mexico	year	100500	
15160	28	Data Analyst	100% REMOTE Data Analyst	Anywhere	via LinkedIn	Full-time	1	New York, United States	2023-01-21 00:00:00	1	1	United States	year	90000	
15161	9405	Data Analyst	Analyst - Business Data Analyst	"  Washington, DC   "	via Snagajob	Full-time	0	New York, United States	2023-08-28 00:00:00	0	0	United States	hour		26.389999389648438
15163	9406	Data Scientist	Associate Director, Data Science	"  New York, NY   "	via Ladders	Full-time	0	New York, United States	2023-08-11 00:00:00	0	0	United States	year	115000	
15164	27	Data Engineer	Azure Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	New York, United States	2023-06-18 00:00:00	1	0	United States	year	137500	
15165	3589	Data Engineer	Big Data Engineer	"  San Francisco, CA   "	via Indeed	Contractor and Temp work	0	New York, United States	2023-11-17 00:00:00	1	0	United States	hour		75
15166	9118	Business Analyst	Business & Data Analytics, Sr. Analyst - Now Hiring	"  Columbia, MD   "	via Snagajob	Full-time	0	New York, United States	2023-08-04 00:00:00	0	1	United States	hour		23.69499969482422
15167	3825	Data Analyst	Business Analyst / Data Analyst	"  New York, NY   "	via ZipRecruiter	Contractor	0	New York, United States	2023-08-08 00:00:00	0	0	United States	hour		51
15168	148	Data Analyst	Business Data Analyst	Boston, MA	via LinkedIn	Contractor	0	New York, United States	2023-04-04 00:00:00	1	0	United States	hour		57.5
15171	6276	Data Analyst	Business/Data Analyst - Full-time / Part-time	"  Reston, VA   "	via Snagajob	Full-time	0	New York, United States	2023-08-23 00:00:00	0	0	United States	hour		26.389999389648438
